rainfall_mm,past_rain_3day,past_rain_7day,soil_moisture,ndvi,elevation,slope,river_distance_km,temperature,humidity,month,landslide
10.49,38.23,102.82,0.3349,0.6506,1529.1,60.62,0.695,31.5,51.0,3,0
56.45,210.58,427.01,0.2923,0.2457,450.7,20.75,1.011,21.0,56.8,3,0
17.13,61.33,138.76,0.2577,0.4988,2494.8,18.95,2.039,10.1,52.0,3,0
26.37,42.42,175.18,0.2871,0.4066,1034.1,22.86,1.792,28.3,52.6,3,0
19.64,69.77,239.91,0.2825,0.5837,1227.6,31.48,2.205,31.9,56.6,3,0
2.06,7.74,18.88,0.308,0.729,599.6,23.85,2.361,22.1,46.1,3,0
69.72,114.47,359.29,0.3835,0.7199,3053.4,27.45,1.208,21.4,70.6,3,0
31.68,80.48,168.29,0.2803,0.2201,1828.4,42.24,0.578,30.1,49.0,3,0
57.66,163.84,338.63,0.3735,0.2307,2088.1,50.75,4.389,32.1,56.1,3,0
56.59,117.82,500.84,0.3783,0.6847,2079.1,49.13,1.532,34.4,71.4,3,0
6.28,17.52,53.2,0.3056,0.5349,1554.6,53.87,2.115,18.6,58.0,3,0
60.88,226.15,627.86,0.3933,0.3797,835.3,6.93,3.104,24.9,65.1,3,0
43.06,157.92,688.91,0.4613,0.5753,2658.9,7.86,7.212,30.6,63.1,3,0
4.45,17.14,49.31,0.3915,0.5029,619.3,52.36,3.688,23.3,47.7,3,0
41.7,113.01,306.01,0.3995,0.8348,542.8,36.98,0.14,21.5,71.3,3,0
4.9,12.38,31.41,0.3759,0.5715,2543.5,39.69,5.471,24.3,49.8,3,0
70.64,223.53,743.37,0.3776,0.4996,889.2,8.16,13.628,18.9,67.2,3,0
50.82,129.18,427.28,0.3511,0.4733,1212.4,20.32,1.919,14.8,73.0,3,0
28.7,46.05,84.91,0.3451,0.6775,1768.3,43.3,10.479,11.7,52.4,3,0
62.09,204.9,730.67,0.5206,0.5308,1682.9,56.55,2.378,25.2,69.9,3,1
9.07,19.99,78.52,0.3481,0.5633,2538.3,60.02,1.846,19.5,44.3,3,0
11.74,19.05,65.98,0.2618,0.7745,2257.3,35.03,1.208,32.1,58.8,3,0
24.16,37.49,155.54,0.3092,0.548,2326.5,37.73,3.215,15.6,63.8,3,0
86.37,330.65,841.93,0.4839,0.3356,2556.4,54.98,0.783,17.8,65.6,3,1
3.71,7.91,18.34,0.2954,0.6416,1165.6,37.26,0.333,34.3,39.6,3,0
12.21,31.98,117.78,0.2835,0.6066,1263.7,36.01,0.1,23.9,56.0,3,0
5.63,21.84,50.44,0.2955,0.1589,1645.4,59.31,1.038,18.7,67.2,3,0
53.13,141.79,290.11,0.3569,0.4319,1214.6,52.4,1.511,31.5,73.0,3,0
15.62,26.5,54.61,0.2566,0.6576,3450.3,59.54,2.409,28.6,53.0,3,0
26.5,76.31,295.67,0.408,0.3888,2886.4,18.09,1.039,24.3,51.1,3,0
49.55,85.24,160.05,0.3098,0.6554,743.4,36.46,12.417,32.2,55.1,3,0
26.52,46.09,118.98,0.32,0.4074,218.5,55.55,1.035,12.3,63.7,3,0
35.58,129.1,277.42,0.4069,0.7516,341.2,11.67,1.745,19.9,68.1,3,0
43.86,97.51,374.28,0.3681,0.3079,1005.4,52.68,0.327,30.3,58.1,3,1
19.71,63.0,199.04,0.3886,0.1785,577.2,15.98,0.906,19.6,53.9,3,0
26.32,72.96,171.8,0.2827,0.4217,1960.0,53.49,0.149,33.2,58.3,3,1
36.52,75.09,287.29,0.3787,0.5034,3031.4,41.72,2.46,13.8,75.5,3,0
52.18,145.82,557.9,0.4528,0.3242,2631.3,16.59,4.172,18.4,66.2,3,0
10.67,17.84,57.3,0.2699,0.2604,911.5,33.4,0.653,20.6,45.4,3,0
45.04,106.66,271.42,0.345,0.6548,1517.7,45.91,1.376,27.2,54.3,3,0
47.46,133.24,450.73,0.3817,0.3504,1876.1,43.03,0.1,14.9,56.9,3,1
53.67,111.14,480.2,0.4059,0.4014,2873.7,30.63,5.489,10.2,76.2,3,0
35.48,111.76,216.76,0.3668,0.5332,2969.1,58.96,4.542,34.4,64.7,3,0
37.18,60.59,152.73,0.2848,0.6998,3202.1,36.16,0.196,32.5,58.4,3,0
16.37,44.39,114.05,0.3197,0.276,1880.5,35.35,1.362,17.5,31.5,3,0
42.98,141.29,495.36,0.478,0.4626,2491.1,8.74,9.322,22.1,56.1,3,0
51.8,133.39,474.61,0.447,0.333,568.9,60.33,1.493,22.2,68.3,3,1
31.89,117.55,277.07,0.3947,0.7112,2065.5,15.63,2.241,31.7,62.4,3,0
92.76,285.73,681.04,0.4257,0.7005,1020.7,36.7,1.317,24.9,80.6,3,0
8.62,33.58,144.6,0.4352,0.3173,1624.7,53.21,2.72,30.7,41.8,3,0
34.55,76.36,293.39,0.4098,0.099,2292.4,17.93,11.472,32.8,61.8,3,0
1.12,4.29,18.56,0.3056,0.2612,1048.1,36.64,17.977,24.1,42.5,3,0
52.47,158.31,639.58,0.4381,0.4628,372.2,19.44,4.471,17.1,65.8,3,0
9.06,30.48,87.94,0.2945,0.5426,233.8,50.58,1.554,22.5,46.6,3,0
2.87,10.79,22.97,0.3242,0.5445,273.1,38.86,2.046,31.3,59.4,3,0
14.65,42.15,147.51,0.359,0.3798,227.6,56.36,1.324,24.6,57.1,3,0
37.12,135.69,373.2,0.4093,0.6567,564.2,58.67,12.716,32.4,60.0,3,0
15.59,44.49,131.19,0.317,0.8434,990.3,43.92,3.691,32.4,65.7,3,0
15.84,47.48,140.07,0.2541,0.4985,930.0,48.52,1.788,19.3,51.8,3,0
25.95,67.81,293.51,0.3704,0.2236,3456.4,37.95,0.1,21.2,46.5,3,0
24.42,45.52,90.4,0.3533,0.4913,1209.8,28.07,2.205,26.9,65.8,3,0
67.66,195.12,452.94,0.3411,0.4523,620.5,43.89,12.392,12.8,72.3,3,0
47.62,187.81,646.32,0.4239,0.6944,2000.4,59.5,2.221,21.6,61.7,3,0
22.36,77.54,324.61,0.4316,0.3811,3031.3,30.0,0.604,13.7,51.6,3,0
82.9,279.27,1194.84,0.4772,0.33,2437.6,23.86,0.1,31.2,79.0,3,1
42.77,132.93,439.79,0.3732,0.584,1177.1,28.31,1.314,33.6,69.3,3,0
6.25,14.81,28.05,0.3799,0.4879,2053.3,31.12,7.511,13.5,45.7,3,0
36.89,70.97,197.29,0.3471,0.5971,2559.0,9.41,17.012,26.7,65.6,3,0
43.86,90.42,387.06,0.3506,0.1221,2602.7,34.91,8.721,25.9,65.2,3,0
13.28,20.14,63.43,0.3122,0.5294,2399.6,34.66,3.922,29.0,47.3,3,0
4.16,13.25,49.85,0.3512,0.2178,3073.7,40.31,2.45,27.4,51.3,3,0
32.64,115.2,291.08,0.3477,0.3024,3071.3,26.77,2.68,15.4,55.4,3,0
21.47,46.64,87.1,0.3472,0.6449,2110.5,41.79,2.323,17.3,66.4,3,0
67.45,116.67,392.19,0.3897,0.211,1618.5,57.69,3.683,14.1,65.0,3,0
49.0,114.64,464.78,0.4082,0.2899,2317.2,62.33,1.628,33.0,76.8,3,1
14.46,32.24,144.22,0.3617,0.6563,2900.1,40.02,3.319,23.0,55.4,3,0
41.12,108.04,441.43,0.373,0.5404,218.7,7.56,0.389,34.4,48.4,3,0
62.15,134.27,442.51,0.3407,0.1446,3473.6,63.15,0.926,21.2,51.3,3,1
4.37,10.27,35.36,0.3307,0.5706,803.5,47.35,5.424,23.8,49.6,3,0
4.91,18.49,74.42,0.3082,0.2188,1751.8,25.16,7.022,29.7,62.1,3,0
30.2,70.57,130.8,0.3036,0.2229,3077.7,13.83,2.323,29.9,68.9,3,0
31.36,108.64,474.7,0.4206,0.3584,942.6,13.61,0.1,15.8,60.7,3,0
29.17,89.39,289.12,0.4213,0.1722,1773.4,15.06,7.851,17.2,52.9,3,0
22.71,53.22,232.59,0.3385,0.79,637.5,7.73,3.633,12.4,53.5,3,0
22.32,79.12,305.75,0.3612,0.258,1503.8,59.13,1.603,30.1,58.4,3,0
40.08,119.75,264.8,0.2935,0.5769,784.5,37.45,2.737,29.8,70.7,3,0
58.82,89.5,201.04,0.3288,0.7389,1400.0,47.0,1.685,12.0,72.2,3,0
18.45,30.85,84.98,0.3279,0.8329,1432.4,54.69,1.878,16.4,63.3,3,0
91.43,309.2,776.94,0.4533,0.3021,3477.5,52.49,6.536,21.2,82.6,3,0
79.49,207.98,621.04,0.4053,0.6663,3482.9,57.96,0.527,23.5,81.4,3,1
63.71,160.14,549.38,0.4454,0.7545,578.8,63.04,0.328,23.1,51.0,3,1
46.04,85.84,255.69,0.3537,0.2152,2595.7,31.34,0.1,34.6,56.7,3,0
80.67,152.74,298.2,0.4887,0.3306,370.8,62.02,1.131,29.1,65.4,3,1
23.22,81.15,359.82,0.3819,0.0776,299.6,48.4,0.478,12.8,47.4,3,0
9.66,34.51,101.73,0.1829,0.5412,547.6,9.24,0.745,17.3,52.9,3,0
17.33,50.24,205.89,0.2853,0.52,3386.1,45.91,0.1,18.6,43.6,3,0
5.4,12.09,24.17,0.3314,0.2844,3304.8,46.2,0.773,17.9,44.1,3,0
33.52,128.44,512.11,0.3696,0.6838,840.0,59.35,1.214,29.6,59.3,3,0
37.97,116.19,263.53,0.3233,0.0766,733.5,27.38,0.1,19.0,48.6,3,0
35.5,123.94,450.44,0.3275,0.6867,993.8,40.09,2.809,22.3,56.8,3,0
30.16,45.49,163.18,0.3086,0.1029,1901.3,5.73,2.524,23.3,64.2,3,0
33.8,88.76,377.81,0.3848,0.5517,2080.0,24.92,0.306,16.8,50.3,3,0
73.88,271.69,724.29,0.4632,0.1029,931.3,8.73,2.712,18.1,78.5,3,0
45.98,107.84,225.84,0.2939,0.1423,2696.9,36.31,19.832,29.5,57.3,3,0
53.54,177.55,734.05,0.4861,0.6432,1221.5,54.05,8.672,31.7,68.2,3,0
35.24,110.82,298.68,0.2998,0.3081,3243.0,17.39,0.1,10.9,51.7,3,0
9.91,18.65,45.27,0.3309,0.55,2367.2,36.65,4.76,25.1,56.6,3,0
14.87,51.12,159.12,0.3485,0.7334,1640.0,17.24,1.309,25.8,52.0,3,0
82.54,147.04,322.69,0.3174,0.0965,2806.7,12.24,0.197,28.4,78.5,3,0
20.21,67.1,174.58,0.282,0.5961,2899.1,35.66,1.053,27.3,51.7,4,0
18.09,71.95,204.35,0.3597,0.05,1158.6,9.75,1.165,31.9,59.9,4,0
39.65,154.43,393.58,0.3502,0.15,1321.1,40.24,2.222,12.0,68.7,4,0
47.27,165.47,499.0,0.3896,0.1209,3288.7,6.88,3.246,19.7,65.1,4,0
50.43,143.03,406.01,0.415,0.8556,743.6,11.4,4.148,29.6,61.3,4,0
77.87,248.17,965.73,0.5158,0.2287,339.1,38.0,0.847,31.2,71.5,4,1
71.03,235.83,1009.27,0.4547,0.7772,1698.4,40.48,1.165,16.6,61.2,4,0
13.23,20.13,41.72,0.3056,0.862,2844.0,6.74,1.106,24.6,55.6,4,0
57.73,101.36,407.77,0.3343,0.3715,2746.5,39.4,1.352,14.5,72.3,4,0
23.91,71.54,308.75,0.4048,0.4891,3234.5,55.31,23.927,31.3,69.7,4,0
30.07,45.6,166.6,0.4099,0.7291,1959.6,48.34,4.514,28.3,69.5,4,0
6.16,23.23,104.31,0.2785,0.4519,530.2,12.87,11.065,15.6,44.0,4,0
8.82,24.02,64.98,0.3114,0.145,2142.7,40.55,3.544,25.6,54.3,4,0
32.72,70.16,283.59,0.4022,0.4213,2768.7,45.34,1.564,22.7,58.8,4,0
9.61,23.87,86.39,0.3184,0.6435,508.0,7.23,1.482,16.5,62.6,4,0
56.7,205.66,549.78,0.4373,0.7305,769.8,56.32,2.012,32.3,61.3,4,0
26.48,101.1,374.35,0.377,0.2019,240.6,59.38,1.618,13.7,65.0,4,0
41.22,73.81,234.43,0.2937,0.2013,2159.1,56.03,5.286,21.7,54.5,4,0
67.7,233.21,538.76,0.413,0.7429,3126.2,54.48,1.876,24.6,69.5,4,0
3.62,10.68,24.23,0.3612,0.1273,2413.2,49.7,1.051,30.6,44.0,4,0
15.39,45.62,169.99,0.3495,0.7456,3440.7,43.01,4.473,13.8,38.9,4,0
38.03,131.15,488.17,0.4782,0.1875,408.0,45.72,5.781,25.2,54.2,4,0
41.32,85.0,274.82,0.266,0.6119,3179.9,53.38,1.636,10.2,60.3,4,0
61.1,172.75,544.83,0.4272,0.7522,2886.4,44.75,3.306,30.6,79.7,4,0
55.19,126.84,289.97,0.3252,0.2762,1237.0,24.66,0.182,15.9,57.9,4,0
35.93,62.39,184.61,0.2929,0.167,3412.6,27.56,2.262,28.0,55.9,4,0
41.09,72.43,300.8,0.4265,0.4367,1150.2,58.82,0.138,25.0,50.8,4,1
41.78,76.93,316.02,0.35,0.2482,3134.7,6.03,0.1,11.3,71.8,4,0
3.24,9.83,35.22,0.2894,0.3583,3106.5,46.93,2.847,14.6,47.3,4,0
29.6,52.23,234.66,0.3638,0.5538,2700.3,62.29,1.084,16.7,56.2,4,0
39.72,116.19,489.34,0.2896,0.218,2059.5,47.37,4.071,32.2,59.1,4,0
44.97,133.6,292.87,0.4259,0.3397,596.0,64.63,6.792,22.0,47.9,4,0
10.4,39.1,112.51,0.4176,0.6497,1955.5,46.25,0.45,32.8,41.4,4,0
1.79,5.48,11.82,0.3481,0.6666,1377.4,7.06,3.868,11.2,42.9,4,0
27.64,109.58,335.15,0.3872,0.3483,2814.3,54.62,2.168,10.2,63.2,4,0
82.69,130.45,508.24,0.3902,0.5725,2701.8,22.08,0.357,33.7,54.8,4,0
13.03,42.47,94.31,0.265,0.6561,3205.0,31.76,3.163,28.1,58.2,4,0
62.86,98.45,411.22,0.4414,0.4397,248.9,23.73,2.821,29.6,71.6,4,0
73.13,243.03,810.86,0.5069,0.2624,2870.0,21.11,2.175,32.9,57.4,4,0
34.64,85.39,326.36,0.3873,0.05,3296.9,30.88,7.83,34.6,57.9,4,0
16.51,50.0,96.1,0.3358,0.5871,2804.7,27.73,2.209,12.4,64.3,4,0
46.33,105.34,216.31,0.358,0.7064,629.6,43.0,13.974,14.0,55.3,4,0
38.38,72.84,253.22,0.324,0.5532,468.2,53.79,2.135,14.7,57.1,4,0
12.03,39.81,161.73,0.4572,0.1306,268.8,22.83,0.369,30.5,75.7,4,0
17.04,64.09,266.57,0.3387,0.5593,2274.9,17.82,1.907,18.9,57.7,4,0
44.85,87.85,321.42,0.3425,0.6316,2277.9,45.01,0.604,24.8,61.4,4,0
56.84,216.11,506.24,0.4566,0.2644,3456.8,45.22,2.727,31.4,63.2,4,0
25.44,47.07,109.52,0.3203,0.2881,1513.5,59.07,3.544,27.1,60.6,4,0
31.78,106.12,443.53,0.3872,0.5111,1295.3,5.96,1.896,11.6,65.0,4,0
50.22,195.8,412.31,0.4526,0.7405,2260.6,56.18,0.308,21.1,47.8,4,0
29.2,54.55,199.24,0.3735,0.1435,2924.5,36.26,1.897,11.7,40.9,4,0
26.02,67.34,218.23,0.3798,0.5587,3291.4,42.28,0.255,22.0,49.8,4,0
14.62,34.27,100.69,0.2491,0.5783,2850.3,10.48,3.438,15.5,53.2,4,0
14.19,35.07,104.81,0.3409,0.548,1608.0,30.96,4.687,10.0,54.9,4,0
100.23,339.06,1475.62,0.5429,0.5601,2295.2,18.64,9.841,30.3,66.4,4,0
28.6,90.18,372.09,0.3512,0.5903,3025.8,20.25,0.483,34.2,56.9,4,0
67.63,265.24,1096.9,0.5267,0.1116,1819.0,35.25,2.281,34.1,69.7,4,0
75.61,148.47,430.25,0.3837,0.2374,915.1,53.75,2.515,17.5,65.9,4,0
28.92,82.65,172.65,0.367,0.509,760.1,49.63,7.672,30.7,54.4,4,0
42.72,112.04,503.54,0.4386,0.0618,200.5,40.46,2.961,27.0,57.0,4,0
36.07,136.96,300.28,0.4019,0.5742,2570.2,37.37,0.472,30.0,64.5,4,0
6.8,10.38,33.12,0.2394,0.5616,566.6,30.64,1.72,31.2,52.1,4,0
5.29,21.02,52.86,0.4286,0.2823,1004.7,63.36,3.191,34.5,42.4,4,0
34.73,93.75,298.02,0.358,0.5385,1183.0,38.61,3.615,13.8,68.1,4,0
22.88,70.12,183.94,0.3972,0.4644,2049.3,20.24,5.965,29.2,45.9,4,0
80.8,193.92,818.67,0.3369,0.2637,1513.3,18.81,0.597,28.4,60.5,4,0
27.59,100.2,442.34,0.3746,0.4021,2426.4,41.68,9.081,17.2,56.3,4,0
82.28,239.02,694.88,0.365,0.7603,383.6,36.37,0.183,19.8,72.7,4,0
21.6,68.19,135.66,0.2839,0.4084,609.0,5.46,12.361,14.4,57.1,4,0
81.31,253.88,911.68,0.4837,0.5128,1847.4,54.8,5.851,32.8,64.9,4,1
46.17,111.26,313.42,0.3455,0.05,1312.0,47.25,3.239,32.0,71.0,4,0
47.59,80.43,358.87,0.437,0.1067,1176.2,44.71,3.984,25.4,78.0,4,0
20.71,72.9,148.81,0.418,0.1533,421.2,9.13,0.226,22.8,56.0,4,0
47.93,106.61,226.19,0.2966,0.6947,3155.9,26.72,0.127,15.8,66.9,4,0
75.83,274.67,1013.09,0.4769,0.283,2483.0,61.12,0.322,29.7,55.8,4,1
29.89,90.31,347.53,0.3175,0.2967,601.3,56.76,0.274,10.2,55.5,4,1
25.02,59.66,183.28,0.3942,0.6017,414.7,22.13,2.378,21.6,51.9,4,0
27.34,81.62,208.03,0.3493,0.2212,3417.1,14.42,0.728,31.5,51.3,4,0
74.01,230.45,607.58,0.4223,0.1974,2447.9,31.95,5.903,25.5,66.9,4,0
54.89,179.31,486.4,0.4123,0.4543,1577.6,26.35,1.77,25.9,62.0,4,0
69.7,247.84,596.87,0.403,0.3583,2515.7,45.93,3.567,11.8,59.3,4,0
41.35,78.54,321.74,0.3211,0.5186,2695.9,62.99,3.174,17.2,58.5,4,0
34.49,133.15,263.06,0.3548,0.2977,2773.9,26.78,1.156,26.8,52.0,4,0
44.11,111.46,323.2,0.3509,0.2819,1777.0,8.73,0.836,11.2,69.5,4,0
60.26,220.02,840.17,0.4843,0.7155,1618.6,58.86,1.258,18.3,70.7,4,0
27.33,56.06,101.49,0.2386,0.7508,236.4,7.28,4.779,18.8,60.9,4,0
67.72,106.5,444.19,0.3976,0.7069,3257.6,62.17,2.648,22.5,78.1,4,1
42.65,125.12,463.81,0.3577,0.6395,2190.9,44.87,0.877,19.1,56.2,4,0
26.65,61.6,123.09,0.332,0.512,870.4,61.5,5.109,21.4,60.2,4,0
55.6,220.22,928.56,0.5297,0.5595,3234.7,16.98,0.169,23.7,75.2,4,0
1.7,2.99,9.33,0.274,0.4714,3219.3,7.44,3.604,13.2,43.3,4,0
54.99,88.98,316.87,0.4228,0.6489,3464.3,34.29,1.735,14.5,50.3,4,0
56.05,90.38,377.91,0.288,0.4299,3084.4,32.04,3.942,30.8,61.3,4,0
41.76,85.27,356.36,0.448,0.107,3492.7,24.89,7.871,21.5,70.2,4,0
47.1,138.85,403.16,0.442,0.6411,1007.5,62.46,4.159,18.9,56.5,4,0
60.98,168.54,411.54,0.3374,0.606,2979.4,54.36,1.75,20.8,64.6,4,0
21.12,50.16,125.14,0.281,0.7594,2916.0,44.69,0.491,14.4,50.1,4,0
53.34,91.86,355.31,0.2958,0.182,962.1,14.77,4.925,16.0,64.5,4,0
62.58,130.45,562.15,0.4578,0.2089,524.8,49.06,1.852,22.9,60.4,4,0
77.51,151.95,303.14,0.3437,0.2974,3432.1,48.62,0.235,19.0,61.4,4,1
5.86,19.73,36.31,0.287,0.5275,1176.9,30.5,3.809,21.9,48.2,4,0
43.72,150.83,606.63,0.3644,0.2047,3073.9,60.49,1.035,13.7,61.0,4,0
9.47,32.6,92.72,0.409,0.4496,213.6,15.02,0.15,13.9,61.8,4,0
8.41,32.99,84.0,0.2681,0.2392,269.4,21.04,6.991,19.6,53.1,4,0
42.48,157.64,363.93,0.3735,0.2707,1737.4,8.79,1.98,19.5,53.4,4,0
35.44,97.28,266.1,0.3637,0.5649,987.8,52.73,0.99,32.1,54.8,4,0
62.13,157.65,697.29,0.4186,0.7589,2476.5,42.31,3.78,10.8,74.3,4,0
24.85,94.18,417.98,0.353,0.0917,2066.4,23.9,6.512,34.8,54.1,4,0
30.16,91.32,246.1,0.3304,0.4839,455.7,14.83,0.1,33.9,50.3,4,0
38.8,86.75,381.85,0.4041,0.0748,736.7,7.41,3.493,23.6,62.3,4,0
11.96,34.82,90.88,0.3007,0.1857,1480.6,15.0,4.37,28.0,47.3,4,0
15.43,61.42,252.26,0.4314,0.62,812.5,32.2,0.707,33.4,58.5,4,0
61.41,222.53,527.93,0.366,0.6097,2814.3,19.83,2.018,16.3,71.3,4,0
19.78,43.59,175.73,0.3726,0.6777,1573.0,20.54,0.281,17.9,46.8,4,0
63.07,244.86,674.61,0.3462,0.3928,508.3,57.53,4.12,12.8,83.2,4,0
48.69,192.51,448.24,0.3502,0.6966,1798.3,35.91,5.641,24.1,63.6,4,0
5.18,10.76,46.55,0.2684,0.2919,499.8,48.76,0.343,14.0,30.2,4,0
46.77,174.86,415.87,0.3274,0.158,625.5,7.14,5.086,33.3,67.1,4,0
46.57,172.68,773.26,0.4678,0.1842,990.7,26.91,4.43,20.8,43.2,4,0
44.08,70.5,147.57,0.3238,0.7156,3036.4,33.75,1.278,33.0,71.5,4,0
42.17,133.87,244.59,0.2347,0.1442,3251.2,16.19,3.516,15.1,63.1,5,0
22.22,50.29,208.75,0.4413,0.1944,2926.7,12.21,0.1,27.4,55.5,5,0
79.38,252.93,855.89,0.4789,0.5498,1302.5,57.22,8.056,26.2,73.1,5,0
43.18,163.39,480.11,0.3954,0.0839,1099.1,61.37,2.398,20.0,67.0,5,0
23.64,64.93,131.24,0.3916,0.1273,2012.2,9.73,2.905,32.5,52.6,5,0
57.16,144.95,485.91,0.446,0.0855,2582.1,25.94,3.278,20.9,66.4,5,0
27.15,103.28,295.69,0.3438,0.0791,3478.1,62.5,2.472,15.0,58.4,5,0
21.99,86.55,268.81,0.2558,0.6682,634.2,9.99,5.83,34.4,32.9,5,0
36.33,60.15,210.66,0.3701,0.576,362.7,43.62,2.823,21.0,65.0,5,0
29.09,110.73,390.65,0.3295,0.2458,2491.4,63.33,7.15,15.2,64.2,5,0
22.91,39.11,171.85,0.3961,0.1916,2946.3,63.69,2.619,19.1,59.8,5,1
65.88,154.37,550.9,0.3706,0.6374,2993.0,33.27,0.563,25.3,72.1,5,0
42.88,146.05,396.73,0.3562,0.3497,2438.9,14.76,7.345,22.8,75.0,5,0
77.03,265.18,713.32,0.3746,0.5446,3348.3,17.13,3.434,25.9,72.1,5,0
24.36,80.74,249.34,0.2864,0.4674,1886.3,58.38,3.604,26.5,56.6,5,0
2.53,4.05,10.11,0.2966,0.208,3215.6,59.7,12.697,13.1,44.9,5,0
49.44,90.59,255.15,0.3406,0.776,3393.8,41.47,0.235,17.9,48.8,5,1
92.12,353.79,1441.24,0.5626,0.4061,2995.6,50.97,1.679,28.7,80.6,5,1
59.0,100.51,414.23,0.485,0.2384,1222.2,49.4,0.82,26.3,62.7,5,0
126.11,213.92,747.66,0.4787,0.3187,847.5,44.71,2.986,12.2,71.8,5,1
54.02,193.89,654.13,0.4305,0.3442,2008.8,54.64,4.932,17.9,64.9,5,0
51.61,160.15,472.96,0.2561,0.2319,1694.9,46.12,10.172,33.3,64.0,5,0
8.16,19.42,68.3,0.3549,0.8313,3096.6,37.04,1.819,31.6,49.9,5,0
56.42,108.0,429.46,0.5351,0.7674,530.1,19.22,4.628,26.8,67.3,5,0
49.94,185.29,702.65,0.4302,0.2094,1050.5,49.63,7.469,11.8,51.8,5,0
35.54,141.12,267.53,0.3126,0.3077,2680.9,33.41,3.45,25.2,67.9,5,0
42.3,68.74,259.42,0.3597,0.5895,513.5,22.69,0.834,10.3,65.5,5,0
44.02,127.01,475.49,0.3229,0.3074,1258.5,53.12,2.808,26.5,72.5,5,0
41.22,88.76,183.5,0.3596,0.5501,1477.6,46.8,10.515,28.3,57.2,5,0
97.96,350.8,773.76,0.5287,0.4315,2254.6,61.24,13.159,22.4,82.2,5,1
36.45,86.21,338.57,0.3337,0.5477,721.8,14.93,3.085,10.1,45.3,5,0
49.95,164.18,543.3,0.376,0.6087,3040.0,43.95,6.541,26.7,57.6,5,0
35.62,101.48,407.8,0.377,0.6837,1676.9,19.65,0.671,30.5,49.0,5,0
65.31,186.37,428.44,0.3601,0.7137,3226.2,59.21,0.847,24.6,71.0,5,0
50.14,182.76,344.07,0.2927,0.3391,1744.0,10.97,9.166,27.7,55.5,5,0
38.72,103.62,231.83,0.3268,0.7065,1107.6,44.37,0.436,12.3,57.4,5,0
2.43,8.78,26.52,0.2759,0.0545,668.0,52.47,0.636,27.9,50.0,5,0
51.8,124.77,400.88,0.448,0.34,212.4,26.3,1.637,25.4,61.6,5,0
37.98,73.57,302.79,0.4179,0.0564,1956.1,62.25,2.672,18.3,50.2,5,1
44.2,116.64,435.49,0.4564,0.5999,553.6,56.04,2.778,27.1,75.7,5,0
16.16,44.37,198.52,0.3795,0.0823,1492.7,22.68,1.036,26.1,55.1,5,0
81.55,219.86,442.48,0.3982,0.6413,2144.6,5.45,7.6,25.0,87.0,5,0
67.14,236.39,508.61,0.3573,0.5572,1109.8,22.8,7.399,14.6,61.2,5,0
81.49,237.27,481.13,0.4619,0.0891,778.2,21.88,1.493,17.4,70.8,5,0
74.4,276.83,900.77,0.4964,0.5955,2756.6,58.4,1.709,34.8,72.3,5,1
60.53,168.6,424.96,0.322,0.745,3324.4,63.03,3.637,20.8,79.7,5,0
17.16,35.39,129.02,0.2799,0.567,531.5,9.23,3.263,11.5,67.7,5,0
91.81,167.43,361.36,0.3086,0.1155,713.4,33.28,1.445,32.5,73.4,5,0
22.53,82.71,171.91,0.2316,0.7424,3368.0,37.9,1.605,14.3,50.2,5,0
39.01,63.99,194.7,0.3581,0.6534,324.7,10.57,1.283,20.1,61.0,5,0
63.39,113.73,320.14,0.3017,0.3488,3426.2,27.65,0.805,16.9,77.9,5,0
64.63,107.24,433.11,0.3483,0.3168,215.3,24.02,1.838,34.1,69.8,5,0
60.03,153.63,623.95,0.4259,0.3594,3083.1,37.16,3.479,19.5,69.9,5,0
35.71,101.12,214.09,0.3331,0.6733,1214.2,44.67,4.064,27.7,69.6,5,0
30.55,47.34,189.04,0.3019,0.2364,3297.3,47.21,4.527,25.0,66.7,5,0
109.08,304.23,1011.04,0.5768,0.1099,1245.9,13.21,1.409,11.1,90.6,5,0
44.74,111.15,351.18,0.2934,0.6815,2359.2,53.78,4.34,19.6,68.4,5,0
41.68,143.12,294.24,0.2843,0.0699,464.1,45.71,0.1,19.8,73.3,5,0
27.88,99.67,378.47,0.3981,0.7562,999.7,58.34,1.945,34.7,48.6,5,0
51.84,166.52,326.56,0.3336,0.3567,2753.1,31.96,4.738,30.3,83.5,5,0
50.67,135.99,346.74,0.3356,0.4688,1944.7,58.63,2.983,31.4,73.7,5,0
45.32,92.46,190.25,0.2838,0.0881,3262.3,56.95,1.928,17.8,62.3,5,0
55.26,199.93,646.4,0.4453,0.7383,1614.9,31.3,3.104,18.2,75.5,5,0
89.81,211.43,748.9,0.4601,0.5718,3070.4,27.87,7.124,22.9,74.2,5,0
30.84,73.74,310.1,0.3676,0.7558,1681.6,60.97,2.507,25.8,63.1,5,0
46.8,177.37,670.7,0.4041,0.5732,3431.5,47.91,4.825,28.2,68.8,5,0
29.52,116.3,511.12,0.364,0.27,3367.5,60.69,11.85,30.5,65.8,5,0
53.09,198.83,766.42,0.4441,0.246,1286.2,52.82,3.668,31.8,62.2,5,0
31.51,125.9,327.94,0.4135,0.4489,3123.5,41.56,2.555,10.6,66.5,5,0
32.58,119.66,392.3,0.4564,0.5426,2997.1,11.95,0.115,29.9,56.2,5,0
